Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,686205,-,-,-,29.17,-96.94,0,50,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2015,1,12,22,0,31,0,8.257348632812523
2015,1,12,22,30,22,0,7.954949951171898
2015,1,12,23,0,45,456,7.652520751953148
2015,1,12,23,30,21,200,7.426049804687523
2015,1,13,0,0,0,0,7.199548339843773
2015,1,13,0,30,0,0,6.985772705078148
2015,1,13,1,0,0,0,6.771997070312523
2015,1,13,1,30,0,0,6.542749023437523
2015,1,13,2,0,0,0,6.313500976562523
2015,1,13,2,30,0,0,6.087762451171898
2015,1,13,3,0,0,0,5.862054443359398
2015,1,13,3,30,0,0,5.654199218750023
2015,1,13,4,0,0,0,5.446374511718773
2015,1,13,4,30,0,0,5.260583496093773
2015,1,13,5,0,0,0,5.074761962890648
2015,1,13,5,30,0,0,4.942041015625023
2015,1,13,6,0,0,0,4.809350585937523
2015,1,13,6,30,0,0,4.725030517578148
2015,1,13,7,0,0,0,4.640740966796898
2015,1,13,7,30,0,0,4.514550781250023
2015,1,13,8,0,0,0,4.388330078125023
2015,1,13,8,30,0,0,4.261926269531273
2015,1,13,9,0,0,0,4.135522460937523
2015,1,13,9,30,0,0,4.047906494140648
2015,1,13,10,0,0,0,3.9602905273437727
2015,1,13,10,30,0,0,3.9027343750000227
2015,1,13,11,0,0,0,3.8451477050781477
2015,1,13,11,30,0,0,3.7591796875000227
2015,1,13,12,0,0,0,3.6731811523437727
2015,1,13,12,30,0,0,3.6321960449218977
2015,1,13,13,0,0,0,3.5912109375000227
2015,1,13,13,30,0,0,4.006402587890648
2015,1,13,14,0,8,0,4.421594238281273
2015,1,13,14,30,19,0,4.906396484375023
2015,1,13,15,0,30,0,5.391229248046898
2015,1,13,15,30,21,0,5.924127197265648
2015,1,13,16,0,60,0,6.457055664062523
2015,1,13,16,30,67,0,6.878594970703148
2015,1,13,17,0,108,0,7.300134277343773
2015,1,13,17,30,204,9,7.448632812500023
2015,1,13,18,0,107,0,7.597131347656273
2015,1,13,18,30,192,4,7.763757324218773
2015,1,13,19,0,188,3,7.930413818359398
2015,1,13,19,30,202,7,7.816186523437523
2015,1,13,20,0,120,0,7.701959228515648
2015,1,13,20,30,132,0,7.555657958984398
2015,1,13,21,0,107,0,7.409356689453148
2015,1,13,21,30,22,0,7.133721923828148
2015,1,13,22,0,12,0,6.858117675781273
2015,1,13,22,30,55,0,6.473260498046898
2015,1,13,23,0,30,0,6.088403320312523
2015,1,13,23,30,8,0,5.864984130859398
2015,1,14,0,0,0,0,5.641564941406273
2015,1,14,0,30,0,0,5.506066894531273
2015,1,14,1,0,0,0,5.370568847656273
2015,1,14,1,30,0,0,5.228356933593773
2015,1,14,2,0,0,0,5.086145019531273
2015,1,14,2,30,0,0,4.996301269531273
2015,1,14,3,0,0,0,4.906427001953148
2015,1,14,3,30,0,0,4.871331787109398
2015,1,14,4,0,0,0,4.836206054687523
2015,1,14,4,30,0,0,4.781884765625023
2015,1,14,5,0,0,0,4.727563476562523
2015,1,14,5,30,0,0,4.664666748046898
2015,1,14,6,0,0,0,4.601770019531273
2015,1,14,6,30,0,0,4.590295410156273
2015,1,14,7,0,0,0,4.578851318359398
2015,1,14,7,30,0,0,4.580194091796898
2015,1,14,8,0,0,0,4.581536865234398
2015,1,14,8,30,0,0,4.591027832031273
2015,1,14,9,0,0,0,4.600488281250023
2015,1,14,9,30,0,0,4.608209228515648
2015,1,14,10,0,0,0,4.615930175781273
2015,1,14,10,30,0,0,4.632775878906273
2015,1,14,11,0,0,0,4.649652099609398
2015,1,14,11,30,0,0,4.678948974609398
2015,1,14,12,0,0,0,4.708245849609398
2015,1,14,12,30,0,0,4.768945312500023
2015,1,14,13,0,0,0,4.829644775390648
2015,1,14,13,30,0,0,5.055108642578148
2015,1,14,14,0,9,0,5.280572509765648
2015,1,14,14,30,19,0,5.537408447265648
2015,1,14,15,0,25,0,5.794213867187523
2015,1,14,15,30,52,0,6.092797851562523
2015,1,14,16,0,68,0,6.391381835937523
2015,1,14,16,30,50,0,6.668908691406273
2015,1,14,17,0,58,0,6.946435546875023
2015,1,14,17,30,23,0,7.183038330078148
2015,1,14,18,0,92,0,7.419671630859398
2015,1,14,18,30,157,0,7.422662353515648
2015,1,14,19,0,131,0,7.425653076171898
2015,1,14,19,30,161,0,7.393914794921898
2015,1,14,20,0,142,0,7.362207031250023
2015,1,14,20,30,83,0,7.228143310546898
2015,1,14,21,0,106,0,7.094110107421898
2015,1,14,21,30,59,0,6.822900390625023
2015,1,14,22,0,66,0,6.551690673828148
2015,1,14,22,30,32,0,6.231042480468773
2015,1,14,23,0,18,0,5.910363769531273
2015,1,14,23,30,5,0,5.734307861328148
2015,1,15,0,0,0,0,5.558282470703148
2015,1,15,0,30,0,0,5.427026367187523
2015,1,15,1,0,0,0,5.295739746093773
2015,1,15,1,30,0,0,5.170739746093773
2015,1,15,2,0,0,0,5.045709228515648
2015,1,15,2,30,0,0,4.976495361328148
2015,1,15,3,0,0,0,4.907281494140648
2015,1,15,3,30,0,0,4.845910644531273
2015,1,15,4,0,0,0,4.784539794921898
2015,1,15,4,30,0,0,4.718560791015648
2015,1,15,5,0,0,0,4.652612304687523
2015,1,15,5,30,0,0,4.574426269531273
2015,1,15,6,0,0,0,4.496270751953148
2015,1,15,6,30,0,0,4.424096679687523
2015,1,15,7,0,0,0,4.351922607421898
2015,1,15,7,30,0,0,4.277734375000023
2015,1,15,8,0,0,0,4.203576660156273
2015,1,15,8,30,0,0,4.139337158203148
2015,1,15,9,0,0,0,4.075097656250023
2015,1,15,9,30,0,0,4.009545898437523
2015,1,15,10,0,0,0,3.9439941406250227
2015,1,15,10,30,0,0,3.8712707519531477
2015,1,15,11,0,0,0,3.7985778808593977
2015,1,15,11,30,0,0,3.6909118652343977
2015,1,15,12,0,0,0,3.5832763671875227
2015,1,15,12,30,0,0,3.6103454589843977
2015,1,15,13,0,0,0,3.6374450683593977
2015,1,15,13,30,0,0,4.254632568359398
2015,1,15,14,0,5,0,4.871820068359398
2015,1,15,14,30,15,0,5.586907958984398
2015,1,15,15,0,18,0,6.301995849609398
2015,1,15,15,30,24,0,6.978326416015648
2015,1,15,16,0,75,0,7.654626464843773
2015,1,15,16,30,232,99,8.488732910156273
2015,1,15,17,0,264,152,9.322808837890648
2015,1,15,17,30,280,96,10.043298339843773
2015,1,15,18,0,271,362,10.763787841796898
2015,1,15,18,30,230,512,11.174340820312523
2015,1,15,19,0,101,892,11.584893798828148
2015,1,15,19,30,252,412,11.800744628906273
2015,1,15,20,0,98,874,12.016595458984398
2015,1,15,20,30,228,337,11.993402099609398
2015,1,15,21,0,201,313,11.970208740234398
2015,1,15,21,30,158,360,11.520959472656273
2015,1,15,22,0,113,420,11.071710205078148
2015,1,15,22,30,95,25,10.080895996093773
2015,1,15,23,0,56,6,9.090081787109398
2015,1,15,23,30,17,0,8.732507324218773
2015,1,16,0,0,0,0,8.374932861328148
2015,1,16,0,30,0,0,8.200402832031273
2015,1,16,1,0,0,0,8.025872802734398
2015,1,16,1,30,0,0,7.827020263671898
2015,1,16,2,0,0,0,7.628167724609398
2015,1,16,2,30,0,0,7.287622070312523
2015,1,16,3,0,0,0,6.947045898437523
2015,1,16,3,30,0,0,6.514520263671898
2015,1,16,4,0,0,0,6.081994628906273
2015,1,16,4,30,0,0,5.716271972656273
2015,1,16,5,0,0,0,5.350518798828148
2015,1,16,5,30,0,0,5.040704345703148
2015,1,16,6,0,0,0,4.730889892578148
2015,1,16,6,30,0,0,4.435906982421898
2015,1,16,7,0,0,0,4.140954589843773
2015,1,16,7,30,0,0,3.8669372558593977
2015,1,16,8,0,0,0,3.5929199218750227
2015,1,16,8,30,0,0,3.3420349121093977
2015,1,16,9,0,0,0,3.0911193847656477
2015,1,16,9,30,0,0,2.8616271972656477
2015,1,16,10,0,0,0,2.6321044921875227
2015,1,16,10,30,0,0,2.4232727050781477
2015,1,16,11,0,0,0,2.2144409179687727
2015,1,16,11,30,0,0,2.0214172363281477
2015,1,16,12,0,0,0,1.8284240722656477
2015,1,16,12,30,0,0,2.0062500000000227
2015,1,16,13,0,0,0,2.1840454101562727
2015,1,16,13,30,0,0,3.8748107910156477
2015,1,16,14,0,40,152,5.565576171875023
2015,1,16,14,30,64,393,7.151544189453148
2015,1,16,15,0,100,387,8.737542724609398
2015,1,16,15,30,126,449,11.040521240234398
2015,1,16,16,0,166,421,13.343530273437523
2015,1,16,16,30,137,634,14.427392578125023
2015,1,16,17,0,153,643,15.511254882812523
2015,1,16,17,30,234,455,16.061608886718773
2015,1,16,18,0,178,647,16.611993408203148
2015,1,16,18,30,217,549,16.888177490234398
2015,1,16,19,0,103,916,17.164361572265648
2015,1,16,19,30,256,403,17.153070068359398
2015,1,16,20,0,242,389,17.141778564453148
2015,1,16,20,30,214,409,16.760034179687523
2015,1,16,21,0,90,835,16.378259277343773
2015,1,16,21,30,84,790,15.413537597656273
2015,1,16,22,0,75,726,14.448846435546898
2015,1,16,22,30,64,633,12.982354736328148
2015,1,16,23,0,48,488,11.515893554687523
2015,1,16,23,30,24,242,10.830438232421898
2015,1,17,0,0,0,0,10.145013427734398
2015,1,17,0,30,0,0,9.749963378906273
2015,1,17,1,0,0,0,9.354943847656273
2015,1,17,1,30,0,0,8.962426757812523
2015,1,17,2,0,0,0,8.569879150390648
2015,1,17,2,30,0,0,8.234155273437523
2015,1,17,3,0,0,0,7.898431396484398
2015,1,17,3,30,0,0,7.767236328125023
2015,1,17,4,0,0,0,7.636041259765648
2015,1,17,4,30,0,0,7.490899658203148
2015,1,17,5,0,0,0,7.345788574218773
2015,1,17,5,30,0,0,6.956140136718773
2015,1,17,6,0,0,0,6.566522216796898
2015,1,17,6,30,0,0,6.240350341796898
2015,1,17,7,0,0,0,5.914208984375023
2015,1,17,7,30,0,0,5.726495361328148
2015,1,17,8,0,0,0,5.538781738281273
2015,1,17,8,30,0,0,5.289971923828148
2015,1,17,9,0,0,0,5.041162109375023
2015,1,17,9,30,0,0,4.787835693359398
2015,1,17,10,0,0,0,4.534509277343773
2015,1,17,10,30,0,0,4.414178466796898
2015,1,17,11,0,0,0,4.293847656250023
2015,1,17,11,30,0,0,4.271875000000023
2015,1,17,12,0,0,0,4.249871826171898
2015,1,17,12,30,0,0,4.547326660156273
2015,1,17,13,0,0,0,4.844750976562523
2015,1,17,13,30,0,0,5.683465576171898
2015,1,17,14,0,38,382,6.522149658203148
2015,1,17,14,30,57,570,7.203698730468773
2015,1,17,15,0,70,685,7.885247802734398
2015,1,17,15,30,80,761,9.463952636718773
2015,1,17,16,0,117,627,11.042657470703148
2015,1,17,16,30,137,637,12.989648437500023
2015,1,17,17,0,165,609,14.936639404296898
2015,1,17,17,30,171,641,16.005883789062523
2015,1,17,18,0,227,514,17.075128173828148
2015,1,17,18,30,103,908,17.778405761718773
2015,1,17,19,0,102,907,18.481652832031273
2015,1,17,19,30,101,900,18.721795654296898
2015,1,17,20,0,99,886,18.961938476562523
2015,1,17,20,30,95,865,18.680657958984398
2015,1,17,21,0,90,835,18.399407958984398
2015,1,17,21,30,178,248,17.557794189453148
2015,1,17,22,0,58,0,16.716180419921898
2015,1,17,22,30,100,37,15.526635742187523
2015,1,17,23,0,60,15,14.337091064453148
2015,1,17,23,30,20,0,13.915216064453148
2015,1,18,0,0,0,0,13.493341064453148
2015,1,18,0,30,0,0,13.279748535156273
2015,1,18,1,0,0,0,13.066156005859398
2015,1,18,1,30,0,0,12.896142578125023
2015,1,18,2,0,0,0,12.726129150390648
2015,1,18,2,30,0,0,12.540979003906273
2015,1,18,3,0,0,0,12.355828857421898
2015,1,18,3,30,0,0,12.095025634765648
2015,1,18,4,0,0,0,11.834191894531273
2015,1,18,4,30,0,0,11.485528564453148
2015,1,18,5,0,0,0,11.136895751953148
2015,1,18,5,30,0,0,10.702813720703148
2015,1,18,6,0,0,0,10.268762207031273
2015,1,18,6,30,0,0,9.807061767578148
2015,1,18,7,0,0,0,9.345330810546898
2015,1,18,7,30,0,0,8.926629638671898
2015,1,18,8,0,0,0,8.507958984375023
2015,1,18,8,30,0,0,8.206445312500023
2015,1,18,9,0,0,0,7.904962158203148
2015,1,18,9,30,0,0,7.707330322265648
2015,1,18,10,0,0,0,7.509698486328148
2015,1,18,10,30,0,0,7.373223876953148
2015,1,18,11,0,0,0,7.236749267578148
2015,1,18,11,30,0,0,7.098321533203148
2015,1,18,12,0,0,0,6.959924316406273
2015,1,18,12,30,0,0,6.958154296875023
2015,1,18,13,0,0,0,6.956414794921898
2015,1,18,13,30,0,0,7.945001220703148
2015,1,18,14,0,41,69,8.933587646484398
2015,1,18,14,30,67,363,10.448083496093773
2015,1,18,15,0,58,689,11.962548828125023
2015,1,18,15,30,121,488,13.932183837890648
2015,1,18,16,0,142,535,15.901788330078148
2015,1,18,16,30,143,617,17.288995361328148
2015,1,18,17,0,175,581,18.676171875000023
2015,1,18,17,30,190,583,19.256707763671898
2015,1,18,18,0,179,649,19.837213134765648
2015,1,18,18,30,115,837,20.117242431640648
2015,1,18,19,0,105,956,20.397271728515648
2015,1,18,19,30,104,949,20.301904296875023
2015,1,18,20,0,101,934,20.206536865234398
2015,1,18,20,30,98,913,19.702233886718773
2015,1,18,21,0,93,882,19.197930908203148
2015,1,18,21,30,87,838,18.211114501953148
2015,1,18,22,0,78,776,17.224298095703148
2015,1,18,22,30,67,685,15.529473876953148
2015,1,18,23,0,51,542,13.834649658203148
2015,1,18,23,30,27,295,13.022271728515648
2015,1,19,0,0,0,0,12.209863281250023
2015,1,19,0,30,0,0,11.719476318359398
2015,1,19,1,0,0,0,11.229089355468773
2015,1,19,1,30,0,0,10.779046630859398
2015,1,19,2,0,0,0,10.329034423828148
2015,1,19,2,30,0,0,9.896936035156273
2015,1,19,3,0,0,0,9.464837646484398
2015,1,19,3,30,0,0,9.054040527343773
2015,1,19,4,0,0,0,8.643243408203148
2015,1,19,4,30,0,0,8.252557373046898
2015,1,19,5,0,0,0,7.861871337890648
2015,1,19,5,30,0,0,7.489678955078148
2015,1,19,6,0,0,0,7.117456054687523
2015,1,19,6,30,0,0,6.756372070312523
2015,1,19,7,0,0,0,6.395257568359398
2015,1,19,7,30,0,0,6.043084716796898
2015,1,19,8,0,0,0,5.690911865234398
2015,1,19,8,30,0,0,5.454949951171898
2015,1,19,9,0,0,0,5.218988037109398
2015,1,19,9,30,0,0,5.091973876953148
2015,1,19,10,0,0,0,4.964959716796898
2015,1,19,10,30,0,0,5.012689208984398
2015,1,19,11,0,0,0,5.060449218750023
2015,1,19,11,30,0,0,5.182794189453148
2015,1,19,12,0,0,0,5.305139160156273
2015,1,19,12,30,0,0,5.679345703125023
2015,1,19,13,0,0,0,6.053521728515648
2015,1,19,13,30,0,0,7.162896728515648
2015,1,19,14,0,39,207,8.272271728515648
2015,1,19,14,30,58,589,9.102441406250023
2015,1,19,15,0,72,702,9.932580566406273
2015,1,19,15,30,81,776,11.331506347656273
2015,1,19,16,0,89,826,12.730401611328148
2015,1,19,16,30,94,861,14.298211669921898
2015,1,19,17,0,98,885,15.866021728515648
2015,1,19,17,30,101,901,17.260766601562523
2015,1,19,18,0,103,909,18.655511474609398
2015,1,19,18,30,104,912,19.391046142578148
2015,1,19,19,0,103,910,20.126611328125023
2015,1,19,19,30,102,901,20.365014648437523
2015,1,19,20,0,100,886,20.603417968750023
2015,1,19,20,30,96,864,20.396844482421898
2015,1,19,21,0,91,833,20.190301513671898
2015,1,19,21,30,85,789,19.500604248046898
2015,1,19,22,0,76,727,18.810906982421898
2015,1,19,22,30,65,637,17.330102539062523
2015,1,19,23,0,50,497,15.849298095703148
2015,1,19,23,30,27,263,15.155053710937523
2015,1,20,0,0,0,0,14.460778808593773
2015,1,20,0,30,0,0,14.062646484375023
2015,1,20,1,0,0,0,13.664483642578148
2015,1,20,1,30,0,0,13.242944335937523
2015,1,20,2,0,0,0,12.821405029296898
2015,1,20,2,30,0,0,12.384881591796898
2015,1,20,3,0,0,0,11.948358154296898
2015,1,20,3,30,0,0,11.914514160156273
2015,1,20,4,0,0,0,11.880670166015648
2015,1,20,4,30,0,0,11.856195068359398
2015,1,20,5,0,0,0,11.831689453125023
2015,1,20,5,30,0,0,11.740411376953148
2015,1,20,6,0,0,0,11.649102783203148
2015,1,20,6,30,0,0,11.493737792968773
2015,1,20,7,0,0,0,11.338403320312523
2015,1,20,7,30,0,0,11.072808837890648
2015,1,20,8,0,0,0,10.807214355468773
2015,1,20,8,30,0,0,10.592156982421898
2015,1,20,9,0,0,0,10.377069091796898
2015,1,20,9,30,0,0,10.179010009765648
2015,1,20,10,0,0,0,9.980920410156273
2015,1,20,10,30,0,0,9.770104980468773
2015,1,20,11,0,0,0,9.559259033203148
2015,1,20,11,30,0,0,9.373559570312523
2015,1,20,12,0,0,0,9.187860107421898
2015,1,20,12,30,0,0,9.093682861328148
2015,1,20,13,0,0,0,8.999536132812523
2015,1,20,13,30,0,0,9.324639892578148
2015,1,20,14,0,39,391,9.649774169921898
2015,1,20,14,30,58,576,10.407098388671898
2015,1,20,15,0,71,690,11.164453125000023
2015,1,20,15,30,81,765,12.360864257812523
2015,1,20,16,0,88,817,13.557305908203148
2015,1,20,16,30,94,854,15.263269042968773
2015,1,20,17,0,98,880,16.969232177734398
2015,1,20,17,30,101,897,18.324334716796898
2015,1,20,18,0,103,907,19.679467773437523
2015,1,20,18,30,104,911,20.512780761718773
2015,1,20,19,0,104,909,21.346093750000023
2015,1,20,19,30,102,901,21.667047119140648
2015,1,20,20,0,100,887,21.988000488281273
2015,1,20,20,30,96,866,21.819635009765648
2015,1,20,21,0,92,835,21.651300048828148
2015,1,20,21,30,85,792,20.911279296875023
2015,1,20,22,0,77,731,20.171258544921898
2015,1,20,22,30,66,642,18.600610351562523
2015,1,20,23,0,51,504,17.029962158203148
2015,1,20,23,30,28,274,16.236962890625023
2015,1,21,0,0,0,0,15.443963623046898
2015,1,21,0,30,0,0,14.940484619140648
2015,1,21,1,0,0,0,14.436975097656273
2015,1,21,1,30,0,0,13.945153808593773
2015,1,21,2,0,0,0,13.453332519531273
2015,1,21,2,30,0,0,12.981683349609398
2015,1,21,3,0,0,0,12.510034179687523
2015,1,21,3,30,0,0,12.101556396484398
2015,1,21,4,0,0,0,11.693078613281273
2015,1,21,4,30,0,0,11.647210693359398
2015,1,21,5,0,0,0,11.601342773437523
2015,1,21,5,30,0,0,11.748345947265648
2015,1,21,6,0,0,0,11.895379638671898
2015,1,21,6,30,0,0,11.871087646484398
2015,1,21,7,0,0,0,11.846795654296898
2015,1,21,7,30,0,0,11.711938476562523
2015,1,21,8,0,0,0,11.577081298828148
2015,1,21,8,30,0,0,11.462854003906273
2015,1,21,9,0,0,0,11.348596191406273
2015,1,21,9,30,0,0,11.235864257812523
2015,1,21,10,0,0,0,11.123132324218773
2015,1,21,10,30,0,0,11.017602539062523
2015,1,21,11,0,0,0,10.912042236328148
2015,1,21,11,30,0,0,10.835565185546898
2015,1,21,12,0,0,0,10.759088134765648
2015,1,21,12,30,0,0,10.788385009765648
2015,1,21,13,0,0,0,10.817651367187523
2015,1,21,13,30,0,0,11.219445800781273
2015,1,21,14,0,14,0,11.621240234375023
2015,1,21,14,30,30,0,12.244287109375023
2015,1,21,15,0,47,0,12.867364501953148
2015,1,21,15,30,63,0,13.849877929687523
2015,1,21,16,0,78,0,14.832391357421898
2015,1,21,16,30,91,0,15.982232666015648
2015,1,21,17,0,101,0,17.132073974609398
2015,1,21,17,30,109,0,18.026818847656273
2015,1,21,18,0,166,0,18.921563720703148
2015,1,21,18,30,180,2,19.424829101562523
2015,1,21,19,0,210,8,19.928094482421898
2015,1,21,19,30,292,76,20.155969238281273
2015,1,21,20,0,232,22,20.383843994140648
2015,1,21,20,30,224,29,20.180535888671898
2015,1,21,21,0,85,0,19.977227783203148
2015,1,21,21,30,110,0,19.354333496093773
2015,1,21,22,0,131,10,18.731408691406273
2015,1,21,22,30,8,0,17.834527587890648
2015,1,21,23,0,4,0,16.937646484375023
2015,1,21,23,30,1,0,16.476586914062523
2015,1,22,0,0,0,0,16.015527343750023
2015,1,22,0,30,0,0,15.637078857421898
2015,1,22,1,0,0,0,15.258630371093773
2015,1,22,1,30,0,0,14.971459960937523
2015,1,22,2,0,0,0,14.684259033203148
2015,1,22,2,30,0,0,14.521875000000023
2015,1,22,3,0,0,0,14.359460449218773
2015,1,22,3,30,0,0,14.267175292968773
2015,1,22,4,0,0,0,14.174890136718773
2015,1,22,4,30,0,0,14.119134521484398
2015,1,22,5,0,0,0,14.063378906250023
2015,1,22,5,30,0,0,14.048760986328148
2015,1,22,6,0,0,0,14.034112548828148
2015,1,22,6,30,0,0,14.077813720703148
2015,1,22,7,0,0,0,14.121545410156273
2015,1,22,7,30,0,0,14.225885009765648
2015,1,22,8,0,0,0,14.330194091796898
2015,1,22,8,30,0,0,14.441918945312523
2015,1,22,9,0,0,0,14.553643798828148
2015,1,22,9,30,0,0,14.648706054687523
2015,1,22,10,0,0,0,14.743737792968773
2015,1,22,10,30,0,0,14.828302001953148
2015,1,22,11,0,0,0,14.912835693359398
2015,1,22,11,30,0,0,14.972589111328148
2015,1,22,12,0,0,0,15.032342529296898
2015,1,22,12,30,0,0,15.101007080078148
2015,1,22,13,0,0,0,15.169702148437523
2015,1,22,13,30,0,0,15.534204101562523
2015,1,22,14,0,36,0,15.898706054687523
2015,1,22,14,30,4,0,16.296716308593773
2015,1,22,15,0,4,0,16.694757080078148
2015,1,22,15,30,12,0,17.022241210937523
2015,1,22,16,0,8,0,17.349755859375023
2015,1,22,16,30,9,0,17.542749023437523
2015,1,22,17,0,27,0,17.735742187500023
2015,1,22,17,30,105,0,17.329644775390648
2015,1,22,18,0,110,0,16.923516845703148
2015,1,22,18,30,84,0,16.278131103515648
2015,1,22,19,0,59,0,15.632714843750023
2015,1,22,19,30,75,0,14.705407714843773
2015,1,22,20,0,100,0,13.778100585937523
2015,1,22,20,30,55,0,12.885369873046898
2015,1,22,21,0,100,0,11.992669677734398
2015,1,22,21,30,95,0,11.147332763671898
2015,1,22,22,0,84,0,10.302026367187523
2015,1,22,22,30,94,355,9.433526611328148
2015,1,22,23,0,64,271,8.565026855468773
2015,1,22,23,30,29,142,7.900109863281273
2015,1,23,0,0,0,0,7.235192871093773
2015,1,23,0,30,0,0,6.756219482421898
2015,1,23,1,0,0,0,6.277246093750023
2015,1,23,1,30,0,0,5.940850830078148
2015,1,23,2,0,0,0,5.604455566406273
2015,1,23,2,30,0,0,5.543542480468773
2015,1,23,3,0,0,0,5.482659912109398
2015,1,23,3,30,0,0,5.477777099609398
2015,1,23,4,0,0,0,5.472924804687523
2015,1,23,4,30,0,0,5.393853759765648
2015,1,23,5,0,0,0,5.314782714843773
2015,1,23,5,30,0,0,5.214654541015648
2015,1,23,6,0,0,0,5.114495849609398
2015,1,23,6,30,0,0,5.054437255859398
2015,1,23,7,0,0,0,4.994348144531273
2015,1,23,7,30,0,0,4.985162353515648
2015,1,23,8,0,0,0,4.976007080078148
2015,1,23,8,30,0,0,4.977471923828148
2015,1,23,9,0,0,0,4.978936767578148
2015,1,23,9,30,0,0,4.967095947265648
2015,1,23,10,0,0,0,4.955285644531273
2015,1,23,10,30,0,0,4.935418701171898
2015,1,23,11,0,0,0,4.915521240234398
2015,1,23,11,30,0,0,4.934136962890648
2015,1,23,12,0,0,0,4.952783203125023
2015,1,23,12,30,0,0,5.088037109375023
2015,1,23,13,0,0,0,5.223321533203148
2015,1,23,13,30,0,0,5.666223144531273
2015,1,23,14,0,3,0,6.109155273437523
2015,1,23,14,30,51,0,6.707574462890648
2015,1,23,15,0,114,11,7.306024169921898
2015,1,23,15,30,21,0,7.790032958984398
2015,1,23,16,0,30,0,8.274041748046898
2015,1,23,16,30,68,0,8.343499755859398
2015,1,23,17,0,113,0,8.412957763671898
2015,1,23,17,30,91,0,8.635034179687523
2015,1,23,18,0,72,0,8.857141113281273
2015,1,23,18,30,100,0,9.131036376953148
2015,1,23,19,0,150,0,9.404931640625023
2015,1,23,19,30,277,47,9.548181152343773
2015,1,23,20,0,290,142,9.691430664062523
2015,1,23,20,30,258,247,9.661035156250023
2015,1,23,21,0,230,206,9.630609130859398
2015,1,23,21,30,178,35,9.220788574218773
2015,1,23,22,0,155,116,8.810937500000023
2015,1,23,22,30,68,655,7.967462158203148
2015,1,23,23,0,53,523,7.124017333984398
2015,1,23,23,30,31,302,6.546655273437523
2015,1,24,0,0,0,0,5.969293212890648
2015,1,24,0,30,0,0,5.693444824218773
2015,1,24,1,0,0,0,5.417596435546898
2015,1,24,1,30,0,0,5.185815429687523
2015,1,24,2,0,0,0,4.954034423828148
2015,1,24,2,30,0,0,4.774652099609398
2015,1,24,3,0,0,0,4.595300292968773
2015,1,24,3,30,0,0,4.468041992187523
2015,1,24,4,0,0,0,4.340783691406273
2015,1,24,4,30,0,0,4.254205322265648
2015,1,24,5,0,0,0,4.167657470703148
2015,1,24,5,30,0,0,4.075524902343773
2015,1,24,6,0,0,0,3.9833923339843977
2015,1,24,6,30,0,0,3.8712097167968977
2015,1,24,7,0,0,0,3.7590270996093977
2015,1,24,7,30,0,0,3.5984130859375227
2015,1,24,8,0,0,0,3.4378295898437727
2015,1,24,8,30,0,0,3.2134643554687727
2015,1,24,9,0,0,0,2.9890991210937727
2015,1,24,9,30,0,0,2.7414184570312727
2015,1,24,10,0,0,0,2.4937683105468977
2015,1,24,10,30,0,0,2.2903381347656477
2015,1,24,11,0,0,0,2.0869079589843977
2015,1,24,11,30,0,0,1.8963562011718977
2015,1,24,12,0,0,0,1.7057739257812727
2015,1,24,12,30,0,0,1.8458190917968977
2015,1,24,13,0,0,0,1.9858947753906477
2015,1,24,13,30,12,95,3.1625000000000227
2015,1,24,14,0,41,420,4.339074707031273
2015,1,24,14,30,61,605,6.153710937500023
2015,1,24,15,0,74,719,7.968316650390648
2015,1,24,15,30,136,427,9.932580566406273
2015,1,24,16,0,92,844,11.896813964843773
2015,1,24,16,30,97,880,13.325646972656273
2015,1,24,17,0,102,905,14.754479980468773
2015,1,24,17,30,193,594,15.498284912109398
2015,1,24,18,0,106,932,16.242089843750023
2015,1,24,18,30,210,597,16.565270996093773
2015,1,24,19,0,314,243,16.888452148437523
2015,1,24,19,30,223,535,16.894189453125023
2015,1,24,20,0,163,669,16.899926757812523
2015,1,24,20,30,100,893,16.572076416015648
2015,1,24,21,0,95,864,16.244226074218773
2015,1,24,21,30,89,822,15.487359619140648
2015,1,24,22,0,109,516,14.730462646484398
2015,1,24,22,30,51,705,13.200280761718773
2015,1,24,23,0,58,494,11.670098876953148
2015,1,24,23,30,32,295,10.960229492187523
